,date,unemployment
1930,2004-01-03,356000.0
1931,2004-01-10,354000.0
1932,2004-01-17,362000.0
1933,2004-01-24,353000.0
1934,2004-01-31,376000.0
1935,2004-02-07,380000.0
1936,2004-02-14,356000.0
1937,2004-02-21,359000.0
1938,2004-02-28,348000.0
1939,2004-03-06,344000.0
1940,2004-03-13,338000.0
1941,2004-03-20,346000.0
1942,2004-03-27,340000.0
1943,2004-04-03,335000.0
1944,2004-04-10,355000.0
1945,2004-04-17,364000.0
1946,2004-04-24,339000.0
1947,2004-05-01,324000.0
1948,2004-05-08,329000.0
1949,2004-05-15,349000.0
1950,2004-05-22,342000.0
1951,2004-05-29,337000.0
1952,2004-06-05,355000.0
1953,2004-06-12,339000.0
1954,2004-06-19,354000.0
1955,2004-06-26,348000.0
1956,2004-07-03,326000.0
1957,2004-07-10,345000.0
1958,2004-07-17,355000.0
1959,2004-07-24,348000.0
1960,2004-07-31,341000.0
1961,2004-08-07,336000.0
1962,2004-08-14,332000.0
1963,2004-08-21,343000.0
1964,2004-08-28,352000.0
1965,2004-09-04,326000.0
1966,2004-09-11,331000.0
1967,2004-09-18,341000.0
1968,2004-09-25,351000.0
1969,2004-10-02,335000.0
1970,2004-10-09,338000.0
1971,2004-10-16,327000.0
1972,2004-10-23,338000.0
1973,2004-10-30,332000.0
1974,2004-11-06,330000.0
1975,2004-11-13,337000.0
1976,2004-11-20,313000.0
1977,2004-11-27,335000.0
1978,2004-12-04,343000.0
1979,2004-12-11,316000.0
1980,2004-12-18,322000.0
1981,2004-12-25,320000.0
1982,2005-01-01,356000.0
1983,2005-01-08,369000.0
1984,2005-01-15,332000.0
1985,2005-01-22,329000.0
1986,2005-01-29,331000.0
1987,2005-02-05,307000.0
1988,2005-02-12,308000.0
1989,2005-02-19,318000.0
1990,2005-02-26,314000.0
1991,2005-03-05,333000.0
1992,2005-03-12,324000.0
1993,2005-03-19,329000.0
1994,2005-03-26,342000.0
1995,2005-04-02,335000.0
1996,2005-04-09,323000.0
1997,2005-04-16,307000.0
1998,2005-04-23,317000.0
1999,2005-04-30,334000.0
2000,2005-05-07,327000.0
2001,2005-05-14,321000.0
2002,2005-05-21,320000.0
2003,2005-05-28,340000.0
2004,2005-06-04,338000.0
2005,2005-06-11,333000.0
2006,2005-06-18,321000.0
2007,2005-06-25,311000.0
2008,2005-07-02,327000.0
2009,2005-07-09,338000.0
2010,2005-07-16,323000.0
2011,2005-07-23,318000.0
2012,2005-07-30,316000.0
2013,2005-08-06,311000.0
2014,2005-08-13,319000.0
2015,2005-08-20,315000.0
2016,2005-08-27,318000.0
2017,2005-09-03,326000.0
2018,2005-09-10,422000.0
2019,2005-09-17,424000.0
2020,2005-09-24,359000.0
2021,2005-10-01,384000.0
2022,2005-10-08,383000.0
2023,2005-10-15,348000.0
2024,2005-10-22,324000.0
2025,2005-10-29,322000.0
2026,2005-11-05,325000.0
2027,2005-11-12,309000.0
2028,2005-11-19,324000.0
2029,2005-11-26,311000.0
2030,2005-12-03,321000.0
2031,2005-12-10,327000.0
2032,2005-12-17,312000.0
2033,2005-12-24,320000.0
2034,2005-12-31,302000.0
2035,2006-01-07,326000.0
2036,2006-01-14,285000.0
2037,2006-01-21,290000.0
2038,2006-01-28,282000.0
2039,2006-02-04,289000.0
2040,2006-02-11,298000.0
2041,2006-02-18,283000.0
2042,2006-02-25,293000.0
2043,2006-03-04,302000.0
2044,2006-03-11,307000.0
2045,2006-03-18,303000.0
2046,2006-03-25,295000.0
2047,2006-04-01,291000.0
2048,2006-04-08,299000.0
2049,2006-04-15,299000.0
2050,2006-04-22,308000.0
2051,2006-04-29,321000.0
2052,2006-05-06,347000.0
2053,2006-05-13,335000.0
2054,2006-05-20,319000.0
2055,2006-05-27,330000.0
2056,2006-06-03,307000.0
2057,2006-06-10,298000.0
2058,2006-06-17,308000.0
2059,2006-06-24,309000.0
2060,2006-07-01,316000.0
2061,2006-07-08,343000.0
2062,2006-07-15,318000.0
2063,2006-07-22,306000.0
2064,2006-07-29,311000.0
2065,2006-08-05,318000.0
2066,2006-08-12,310000.0
2067,2006-08-19,315000.0
2068,2006-08-26,314000.0
2069,2006-09-02,315000.0
2070,2006-09-09,314000.0
2071,2006-09-16,324000.0
2072,2006-09-23,319000.0
2073,2006-09-30,309000.0
2074,2006-10-07,316000.0
2075,2006-10-14,305000.0
2076,2006-10-21,313000.0
2077,2006-10-28,328000.0
2078,2006-11-04,319000.0
2079,2006-11-11,311000.0
2080,2006-11-18,326000.0
2081,2006-11-25,349000.0
2082,2006-12-02,327000.0
2083,2006-12-09,311000.0
2084,2006-12-16,318000.0
2085,2006-12-23,323000.0
2086,2006-12-30,341000.0
2087,2007-01-06,330000.0
2088,2007-01-13,296000.0
2089,2007-01-20,335000.0
2090,2007-01-27,308000.0
2091,2007-02-03,310000.0
2092,2007-02-10,338000.0
2093,2007-02-17,321000.0
2094,2007-02-24,322000.0
2095,2007-03-03,320000.0
2096,2007-03-10,308000.0
2097,2007-03-17,309000.0
2098,2007-03-24,303000.0
2099,2007-03-31,307000.0
2100,2007-04-07,332000.0
2101,2007-04-14,327000.0
2102,2007-04-21,321000.0
2103,2007-04-28,301000.0
2104,2007-05-05,300000.0
2105,2007-05-12,297000.0
2106,2007-05-19,310000.0
2107,2007-05-26,310000.0
2108,2007-06-02,313000.0
2109,2007-06-09,313000.0
2110,2007-06-16,320000.0
2111,2007-06-23,313000.0
2112,2007-06-30,317000.0
2113,2007-07-07,321000.0
2114,2007-07-14,317000.0
2115,2007-07-21,310000.0
2116,2007-07-28,305000.0
2117,2007-08-04,314000.0
2118,2007-08-11,316000.0
2119,2007-08-18,321000.0
2120,2007-08-25,329000.0
2121,2007-09-01,314000.0
2122,2007-09-08,321000.0
2123,2007-09-15,313000.0
2124,2007-09-22,302000.0
2125,2007-09-29,317000.0
2126,2007-10-06,316000.0
2127,2007-10-13,335000.0
2128,2007-10-20,334000.0
2129,2007-10-27,328000.0
2130,2007-11-03,327000.0
2131,2007-11-10,333000.0
2132,2007-11-17,332000.0
2133,2007-11-24,352000.0
2134,2007-12-01,344000.0
2135,2007-12-08,332000.0
2136,2007-12-15,350000.0
2137,2007-12-22,355000.0
2138,2007-12-29,360000.0
2139,2008-01-05,346000.0
2140,2008-01-12,322000.0
2141,2008-01-19,321000.0
2142,2008-01-26,366000.0
2143,2008-02-02,350000.0
2144,2008-02-09,344000.0
2145,2008-02-16,339000.0
2146,2008-02-23,354000.0
2147,2008-03-01,345000.0
2148,2008-03-08,348000.0
2149,2008-03-15,369000.0
2150,2008-03-22,368000.0
2151,2008-03-29,387000.0
2152,2008-04-05,354000.0
2153,2008-04-12,365000.0
2154,2008-04-19,349000.0
2155,2008-04-26,370000.0
2156,2008-05-03,370000.0
2157,2008-05-10,366000.0
2158,2008-05-17,367000.0
2159,2008-05-24,369000.0
2160,2008-05-31,362000.0
2161,2008-06-07,382000.0
2162,2008-06-14,378000.0
2163,2008-06-21,381000.0
2164,2008-06-28,392000.0
2165,2008-07-05,371000.0
2166,2008-07-12,385000.0
2167,2008-07-19,402000.0
2168,2008-07-26,434000.0
2169,2008-08-02,448000.0
2170,2008-08-09,430000.0
2171,2008-08-16,424000.0
2172,2008-08-23,421000.0
2173,2008-08-30,442000.0
2174,2008-09-06,441000.0
2175,2008-09-13,449000.0
2176,2008-09-20,483000.0
2177,2008-09-27,483000.0
2178,2008-10-04,482000.0
2179,2008-10-11,461000.0
2180,2008-10-18,478000.0
2181,2008-10-25,480000.0
2182,2008-11-01,490000.0
2183,2008-11-08,512000.0
2184,2008-11-15,536000.0
2185,2008-11-22,532000.0
2186,2008-11-29,529000.0
2187,2008-12-06,570000.0
2188,2008-12-13,566000.0
2189,2008-12-20,587000.0
2190,2008-12-27,533000.0
2191,2009-01-03,503000.0
2192,2009-01-10,551000.0
2193,2009-01-17,591000.0
2194,2009-01-24,586000.0
2195,2009-01-31,629000.0
2196,2009-02-07,637000.0
2197,2009-02-14,632000.0
2198,2009-02-21,655000.0
2199,2009-02-28,652000.0
2200,2009-03-07,660000.0
2201,2009-03-14,651000.0
2202,2009-03-21,661000.0
2203,2009-03-28,665000.0
2204,2009-04-04,653000.0
2205,2009-04-11,599000.0
2206,2009-04-18,639000.0
2207,2009-04-25,620000.0
2208,2009-05-02,602000.0
2209,2009-05-09,625000.0
2210,2009-05-16,620000.0
2211,2009-05-23,606000.0
2212,2009-05-30,607000.0
2213,2009-06-06,596000.0
2214,2009-06-13,595000.0
2215,2009-06-20,608000.0
2216,2009-06-27,594000.0
2217,2009-07-04,573000.0
2218,2009-07-11,546000.0
2219,2009-07-18,560000.0
2220,2009-07-25,587000.0
2221,2009-08-01,555000.0
2222,2009-08-08,555000.0
2223,2009-08-15,562000.0
2224,2009-08-22,560000.0
2225,2009-08-29,564000.0
2226,2009-09-05,558000.0
2227,2009-09-12,542000.0
2228,2009-09-19,536000.0
2229,2009-09-26,554000.0
2230,2009-10-03,533000.0
2231,2009-10-10,511000.0
2232,2009-10-17,531000.0
2233,2009-10-24,530000.0
2234,2009-10-31,522000.0
2235,2009-11-07,512000.0
2236,2009-11-14,507000.0
2237,2009-11-21,482000.0
2238,2009-11-28,475000.0
2239,2009-12-05,497000.0
2240,2009-12-12,498000.0
2241,2009-12-19,479000.0
2242,2009-12-26,468000.0
2243,2010-01-02,456000.0
2244,2010-01-09,469000.0
2245,2010-01-16,507000.0
2246,2010-01-23,471000.0
2247,2010-01-30,496000.0
2248,2010-02-06,466000.0
2249,2010-02-13,489000.0
2250,2010-02-20,500000.0
2251,2010-02-27,488000.0
2252,2010-03-06,472000.0
2253,2010-03-13,478000.0
2254,2010-03-20,472000.0
2255,2010-03-27,459000.0
2256,2010-04-03,479000.0
2257,2010-04-10,479000.0
2258,2010-04-17,469000.0
2259,2010-04-24,449000.0
2260,2010-05-01,451000.0
2261,2010-05-08,451000.0
2262,2010-05-15,474000.0
2263,2010-05-22,463000.0
2264,2010-05-29,458000.0
2265,2010-06-05,459000.0
2266,2010-06-12,467000.0
2267,2010-06-19,452000.0
2268,2010-06-26,464000.0
2269,2010-07-03,454000.0
2270,2010-07-10,439000.0
2271,2010-07-17,462000.0
2272,2010-07-24,465000.0
2273,2010-07-31,476000.0
2274,2010-08-07,483000.0
2275,2010-08-14,486000.0
2276,2010-08-21,464000.0
2277,2010-08-28,467000.0
2278,2010-09-04,452000.0
2279,2010-09-11,444000.0
2280,2010-09-18,459000.0
2281,2010-09-25,459000.0
2282,2010-10-02,446000.0
2283,2010-10-09,459000.0
2284,2010-10-16,444000.0
2285,2010-10-23,432000.0
2286,2010-10-30,453000.0
2287,2010-11-06,434000.0
2288,2010-11-13,432000.0
2289,2010-11-20,407000.0
2290,2010-11-27,432000.0
2291,2010-12-04,428000.0
2292,2010-12-11,425000.0
2293,2010-12-18,424000.0
2294,2010-12-25,404000.0
2295,2011-01-01,413000.0
2296,2011-01-08,434000.0
2297,2011-01-15,421000.0
2298,2011-01-22,446000.0
2299,2011-01-29,420000.0
2300,2011-02-05,402000.0
2301,2011-02-12,425000.0
2302,2011-02-19,394000.0
2303,2011-02-26,385000.0
2304,2011-03-05,414000.0
2305,2011-03-12,404000.0
2306,2011-03-19,407000.0
2307,2011-03-26,399000.0
2308,2011-04-02,395000.0
2309,2011-04-09,416000.0
2310,2011-04-16,402000.0
2311,2011-04-23,422000.0
2312,2011-04-30,468000.0
2313,2011-05-07,435000.0
2314,2011-05-14,414000.0
2315,2011-05-21,423000.0
2316,2011-05-28,418000.0
2317,2011-06-04,423000.0
2318,2011-06-11,413000.0
2319,2011-06-18,416000.0
2320,2011-06-25,421000.0
2321,2011-07-02,418000.0
2322,2011-07-09,408000.0
2323,2011-07-16,420000.0
2324,2011-07-23,411000.0
2325,2011-07-30,406000.0
2326,2011-08-06,405000.0
2327,2011-08-13,409000.0
2328,2011-08-20,415000.0
2329,2011-08-27,409000.0
2330,2011-09-03,414000.0
2331,2011-09-10,429000.0
2332,2011-09-17,422000.0
2333,2011-09-24,406000.0
2334,2011-10-01,405000.0
2335,2011-10-08,410000.0
2336,2011-10-15,395000.0
2337,2011-10-22,403000.0
2338,2011-10-29,399000.0
2339,2011-11-05,392000.0
2340,2011-11-12,383000.0
2341,2011-11-19,385000.0
2342,2011-11-26,397000.0
2343,2011-12-03,387000.0
2344,2011-12-10,368000.0
2345,2011-12-17,368000.0
2346,2011-12-24,386000.0
2347,2011-12-31,376000.0
2348,2012-01-07,391000.0
2349,2012-01-14,367000.0
2350,2012-01-21,381000.0
2351,2012-01-28,372000.0
2352,2012-02-04,368000.0
2353,2012-02-11,361000.0
2354,2012-02-18,359000.0
2355,2012-02-25,365000.0
2356,2012-03-03,375000.0
2357,2012-03-10,369000.0
2358,2012-03-17,368000.0
2359,2012-03-24,363000.0
2360,2012-03-31,358000.0
2361,2012-04-07,387000.0
2362,2012-04-14,381000.0
2363,2012-04-21,387000.0
2364,2012-04-28,372000.0
2365,2012-05-05,373000.0
2366,2012-05-12,369000.0
2367,2012-05-19,371000.0
2368,2012-05-26,381000.0
2369,2012-06-02,377000.0
2370,2012-06-09,383000.0
2371,2012-06-16,384000.0
2372,2012-06-23,380000.0
2373,2012-06-30,372000.0
2374,2012-07-07,360000.0
2375,2012-07-14,390000.0
2376,2012-07-21,368000.0
2377,2012-07-28,372000.0
2378,2012-08-04,371000.0
2379,2012-08-11,369000.0
2380,2012-08-18,376000.0
2381,2012-08-25,377000.0
2382,2012-09-01,371000.0
2383,2012-09-08,393000.0
2384,2012-09-15,392000.0
2385,2012-09-22,377000.0
2386,2012-09-29,376000.0
2387,2012-10-06,350000.0
2388,2012-10-13,386000.0
2389,2012-10-20,374000.0
2390,2012-10-27,364000.0
2391,2012-11-03,365000.0
2392,2012-11-10,446000.0
2393,2012-11-17,406000.0
2394,2012-11-24,388000.0
2395,2012-12-01,375000.0
2396,2012-12-08,340000.0
2397,2012-12-15,356000.0
2398,2012-12-22,362000.0
2399,2012-12-29,362000.0
2400,2013-01-05,363000.0
2401,2013-01-12,344000.0
2402,2013-01-19,339000.0
2403,2013-01-26,366000.0
2404,2013-02-02,361000.0
2405,2013-02-09,347000.0
2406,2013-02-16,362000.0
2407,2013-02-23,342000.0
2408,2013-03-02,340000.0
2409,2013-03-09,343000.0
2410,2013-03-16,343000.0
2411,2013-03-23,358000.0
2412,2013-03-30,375000.0
2413,2013-04-06,359000.0
2414,2013-04-13,356000.0
2415,2013-04-20,343000.0
2416,2013-04-27,331000.0
2417,2013-05-04,335000.0
2418,2013-05-11,360000.0
2419,2013-05-18,343000.0
2420,2013-05-25,353000.0
2421,2013-06-01,346000.0
2422,2013-06-08,337000.0
2423,2013-06-15,353000.0
2424,2013-06-22,347000.0
2425,2013-06-29,340000.0
2426,2013-07-06,351000.0
2427,2013-07-13,344000.0
2428,2013-07-20,355000.0
2429,2013-07-27,334000.0
2430,2013-08-03,339000.0
2431,2013-08-10,327000.0
2432,2013-08-17,340000.0
2433,2013-08-24,336000.0
2434,2013-08-31,325000.0
2435,2013-09-07,300000.0
2436,2013-09-14,323000.0
2437,2013-09-21,314000.0
2438,2013-09-28,319000.0
2439,2013-10-05,368000.0
2440,2013-10-12,368000.0
2441,2013-10-19,351000.0
2442,2013-10-26,347000.0
2443,2013-11-02,342000.0
2444,2013-11-09,340000.0
2445,2013-11-16,331000.0
2446,2013-11-23,316000.0
2447,2013-11-30,312000.0
2448,2013-12-07,354000.0
2449,2013-12-14,364000.0
2450,2013-12-21,334000.0
2451,2013-12-28,332000.0
2452,2014-01-04,322000.0
2453,2014-01-11,318000.0
2454,2014-01-18,327000.0
2455,2014-01-25,340000.0
2456,2014-02-01,331000.0
2457,2014-02-08,337000.0
2458,2014-02-15,332000.0
2459,2014-02-22,341000.0
2460,2014-03-01,319000.0
2461,2014-03-08,322000.0
2462,2014-03-15,321000.0
2463,2014-03-22,313000.0
2464,2014-03-29,330000.0
2465,2014-04-05,311000.0
2466,2014-04-12,308000.0
2467,2014-04-19,327000.0
2468,2014-04-26,345000.0
2469,2014-05-03,325000.0
2470,2014-05-10,303000.0
2471,2014-05-17,324000.0
2472,2014-05-24,305000.0
2473,2014-05-31,312000.0
2474,2014-06-07,317000.0
2475,2014-06-14,314000.0
2476,2014-06-21,315000.0
2477,2014-06-28,308000.0
2478,2014-07-05,302000.0
2479,2014-07-12,308000.0
2480,2014-07-19,294000.0
2481,2014-07-26,303000.0
2482,2014-08-02,295000.0
2483,2014-08-09,309000.0
2484,2014-08-16,303000.0
2485,2014-08-23,300000.0
2486,2014-08-30,303000.0
2487,2014-09-06,307000.0
2488,2014-09-13,288000.0
2489,2014-09-20,295000.0
2490,2014-09-27,290000.0
2491,2014-10-04,293000.0
2492,2014-10-11,281000.0
2493,2014-10-18,290000.0
2494,2014-10-25,291000.0
2495,2014-11-01,280000.0
2496,2014-11-08,291000.0
2497,2014-11-15,293000.0
2498,2014-11-22,303000.0
2499,2014-11-29,291000.0
2500,2014-12-06,291000.0
2501,2014-12-13,286000.0
2502,2014-12-20,276000.0
2503,2014-12-27,285000.0
2504,2015-01-03,294000.0
2505,2015-01-10,304000.0
2506,2015-01-17,298000.0
2507,2015-01-24,261000.0
2508,2015-01-31,281000.0
2509,2015-02-07,298000.0
2510,2015-02-14,285000.0
2511,2015-02-21,305000.0
2512,2015-02-28,317000.0
2513,2015-03-07,293000.0
2514,2015-03-14,290000.0
2515,2015-03-21,284000.0
2516,2015-03-28,269000.0
2517,2015-04-04,282000.0
2518,2015-04-11,298000.0
2519,2015-04-18,295000.0
2520,2015-04-25,269000.0
2521,2015-05-02,267000.0
2522,2015-05-09,271000.0
2523,2015-05-16,276000.0
2524,2015-05-23,281000.0
2525,2015-05-30,275000.0
2526,2015-06-06,278000.0
2527,2015-06-13,269000.0
2528,2015-06-20,273000.0
2529,2015-06-27,275000.0
2530,2015-07-04,292000.0
2531,2015-07-11,285000.0
2532,2015-07-18,265000.0
2533,2015-07-25,269000.0
2534,2015-08-01,270000.0
2535,2015-08-08,274000.0
2536,2015-08-15,279000.0
2537,2015-08-22,274000.0
2538,2015-08-29,279000.0
2539,2015-09-05,273000.0
2540,2015-09-12,264000.0
2541,2015-09-19,269000.0
2542,2015-09-26,272000.0
2543,2015-10-03,267000.0
2544,2015-10-10,265000.0
2545,2015-10-17,264000.0
2546,2015-10-24,264000.0
2547,2015-10-31,275000.0
2548,2015-11-07,276000.0
2549,2015-11-14,272000.0
2550,2015-11-21,261000.0
2551,2015-11-28,265000.0
2552,2015-12-05,280000.0
2553,2015-12-12,268000.0
2554,2015-12-19,260000.0
2555,2015-12-26,276000.0
2556,2016-01-02,273000.0
2557,2016-01-09,284000.0
2558,2016-01-16,290000.0
2559,2016-01-23,269000.0
2560,2016-01-30,281000.0
2561,2016-02-06,265000.0
2562,2016-02-13,263000.0
2563,2016-02-20,272000.0
2564,2016-02-27,269000.0
2565,2016-03-05,257000.0
2566,2016-03-12,263000.0
2567,2016-03-19,264000.0
2568,2016-03-26,273000.0
2569,2016-04-02,272000.0
2570,2016-04-09,263000.0
2571,2016-04-16,255000.0
2572,2016-04-23,259000.0
2573,2016-04-30,277000.0
2574,2016-05-07,290000.0
2575,2016-05-14,279000.0
2576,2016-05-21,268000.0
2577,2016-05-28,264000.0
2578,2016-06-04,265000.0
2579,2016-06-11,273000.0
2580,2016-06-18,261000.0
2581,2016-06-25,262000.0
2582,2016-07-02,256000.0
2583,2016-07-09,257000.0
2584,2016-07-16,260000.0
2585,2016-07-23,264000.0
2586,2016-07-30,266000.0
2587,2016-08-06,266000.0
2588,2016-08-13,265000.0
2589,2016-08-20,265000.0
2590,2016-08-27,262000.0
2591,2016-09-03,257000.0
2592,2016-09-10,253000.0
2593,2016-09-17,252000.0
2594,2016-09-24,247000.0
2595,2016-10-01,246000.0
2596,2016-10-08,251000.0
2597,2016-10-15,264000.0
2598,2016-10-22,257000.0
2599,2016-10-29,265000.0
2600,2016-11-05,251000.0
2601,2016-11-12,232000.0
2602,2016-11-19,248000.0
2603,2016-11-26,260000.0
2604,2016-12-03,252000.0
2605,2016-12-10,251000.0
2606,2016-12-17,262000.0
2607,2016-12-24,254000.0
2608,2016-12-31,236000.0
2609,2017-01-07,244000.0
2610,2017-01-14,246000.0
2611,2017-01-21,256000.0
2612,2017-01-28,241000.0
2613,2017-02-04,236000.0
2614,2017-02-11,242000.0
2615,2017-02-18,247000.0
2616,2017-02-25,232000.0
2617,2017-03-04,246000.0
2618,2017-03-11,244000.0
2619,2017-03-18,255000.0
2620,2017-03-25,256000.0
2621,2017-04-01,236000.0
2622,2017-04-08,237000.0
2623,2017-04-15,244000.0
2624,2017-04-22,251000.0
2625,2017-04-29,241000.0
2626,2017-05-06,237000.0
2627,2017-05-13,237000.0
2628,2017-05-20,234000.0
2629,2017-05-27,251000.0
2630,2017-06-03,244000.0
2631,2017-06-10,238000.0
2632,2017-06-17,243000.0
2633,2017-06-24,237000.0
2634,2017-07-01,248000.0
2635,2017-07-08,248000.0
2636,2017-07-15,241000.0
2637,2017-07-22,245000.0
2638,2017-07-29,242000.0
2639,2017-08-05,246000.0
2640,2017-08-12,236000.0
2641,2017-08-19,241000.0
2642,2017-08-26,239000.0
2643,2017-09-02,299000.0
2644,2017-09-09,275000.0
2645,2017-09-16,260000.0
2646,2017-09-23,262000.0
2647,2017-09-30,255000.0
2648,2017-10-07,246000.0
2649,2017-10-14,232000.0
2650,2017-10-21,236000.0
2651,2017-10-28,235000.0
2652,2017-11-04,240000.0
2653,2017-11-11,246000.0
2654,2017-11-18,238000.0
2655,2017-11-25,237000.0
2656,2017-12-02,235000.0
2657,2017-12-09,226000.0
2658,2017-12-16,242000.0
2659,2017-12-23,242000.0
2660,2017-12-30,243000.0
2661,2018-01-06,251000.0
2662,2018-01-13,229000.0
2663,2018-01-20,237000.0
2664,2018-01-27,221000.0
2665,2018-02-03,221000.0
2666,2018-02-10,224000.0
2667,2018-02-17,220000.0
2668,2018-02-24,215000.0
2669,2018-03-03,226000.0
2670,2018-03-10,223000.0
2671,2018-03-17,224000.0
2672,2018-03-24,220000.0
2673,2018-03-31,237000.0
2674,2018-04-07,234000.0
2675,2018-04-14,235000.0
2676,2018-04-21,207000.0
2677,2018-04-28,212000.0
2678,2018-05-05,210000.0
2679,2018-05-12,224000.0
2680,2018-05-19,230000.0
2681,2018-05-26,221000.0
2682,2018-06-02,221000.0
2683,2018-06-09,218000.0
2684,2018-06-16,220000.0
2685,2018-06-23,220000.0
2686,2018-06-30,228000.0
2687,2018-07-07,215000.0
2688,2018-07-14,212000.0
2689,2018-07-21,220000.0
2690,2018-07-28,218000.0
2691,2018-08-04,218000.0
2692,2018-08-11,213000.0
2693,2018-08-18,216000.0
2694,2018-08-25,214000.0
2695,2018-09-01,210000.0
2696,2018-09-08,211000.0
2697,2018-09-15,213000.0
2698,2018-09-22,212000.0
2699,2018-09-29,217000.0
2700,2018-10-06,213000.0
2701,2018-10-13,213000.0
2702,2018-10-20,219000.0
2703,2018-10-27,217000.0
2704,2018-11-03,217000.0
2705,2018-11-10,218000.0
2706,2018-11-17,222000.0
2707,2018-11-24,232000.0
2708,2018-12-01,232000.0
2709,2018-12-08,203000.0
2710,2018-12-15,216000.0
2711,2018-12-22,219000.0
2712,2018-12-29,228000.0
2713,2019-01-05,220000.0
2714,2019-01-12,216000.0
2715,2019-01-19,209000.0
2716,2019-01-26,236000.0
2717,2019-02-02,230000.0
2718,2019-02-09,228000.0
2719,2019-02-16,218000.0
2720,2019-02-23,224000.0
2721,2019-03-02,220000.0
2722,2019-03-09,224000.0
2723,2019-03-16,219000.0
2724,2019-03-23,215000.0
2725,2019-03-30,211000.0
2726,2019-04-06,203000.0
2727,2019-04-13,203000.0
2728,2019-04-20,226000.0
2729,2019-04-27,230000.0
2730,2019-05-04,225000.0
2731,2019-05-11,217000.0
2732,2019-05-18,213000.0
2733,2019-05-25,218000.0
2734,2019-06-01,220000.0
2735,2019-06-08,220000.0
2736,2019-06-15,219000.0
2737,2019-06-22,224000.0
2738,2019-06-29,222000.0
2739,2019-07-06,211000.0
2740,2019-07-13,217000.0
2741,2019-07-20,211000.0
2742,2019-07-27,216000.0
2743,2019-08-03,214000.0
2744,2019-08-10,218000.0
2745,2019-08-17,215000.0
2746,2019-08-24,215000.0
2747,2019-08-31,219000.0
2748,2019-09-07,208000.0
2749,2019-09-14,211000.0
2750,2019-09-21,215000.0
2751,2019-09-28,218000.0
2752,2019-10-05,212000.0
2753,2019-10-12,218000.0
2754,2019-10-19,213000.0
2755,2019-10-26,217000.0
2756,2019-11-02,212000.0
2757,2019-11-09,222000.0
2758,2019-11-16,223000.0
2759,2019-11-23,211000.0
2760,2019-11-30,206000.0
2761,2019-12-07,237000.0
2762,2019-12-14,229000.0
2763,2019-12-21,218000.0
2764,2019-12-28,220000.0
2765,2020-01-04,212000.0
2766,2020-01-11,207000.0
2767,2020-01-18,220000.0
2768,2020-01-25,212000.0
2769,2020-02-01,201000.0
2770,2020-02-08,204000.0
2771,2020-02-15,215000.0
2772,2020-02-22,220000.0
2773,2020-02-29,217000.0
2774,2020-03-07,211000.0
2775,2020-03-14,282000.0
2776,2020-03-21,3307000.0
2777,2020-03-28,6867000.0
2778,2020-04-04,6615000.0
2779,2020-04-11,5245000.0
